Date,Price,Open,High,Low,Vol.,Change %
5/21/2014,"1,888.00","1,873.30","1,888.80","1,873.30",,0.81%
5/20/2014,"1,872.80","1,884.90","1,884.90","1,868.10",,-0.65%
5/19/2014,"1,885.10","1,876.70","1,886.00","1,872.40",,0.38%
5/16/2014,"1,877.90","1,871.20","1,878.30","1,864.80",,0.38%
5/15/2014,"1,870.80","1,888.20","1,888.20","1,862.40",,-0.94%
5/14/2014,"1,888.50","1,897.10","1,897.10","1,885.80",,-0.47%
5/13/2014,"1,897.50","1,896.80","1,902.20","1,896.10",,0.04%
5/12/2014,"1,896.70","1,880.00","1,897.10","1,880.00",,0.97%
5/9/2014,"1,878.50","1,875.30","1,878.60","1,867.00",,0.15%
5/8/2014,"1,875.60","1,877.40","1,889.10","1,870.00",,-0.14%
5/7/2014,"1,878.20","1,868.50","1,878.80","1,859.80",,0.56%
5/6/2014,"1,867.70","1,883.70","1,883.70","1,867.70",,-0.90%
5/5/2014,"1,884.70","1,879.50","1,885.50","1,866.80",,0.19%
5/2/2014,"1,881.10","1,885.30","1,891.30","1,878.50",,-0.14%
5/1/2014,"1,883.70","1,884.40","1,888.60","1,878.00",,-0.02%
4/30/2014,"1,884.00","1,877.10","1,885.20","1,872.70",,0.30%
4/29/2014,"1,878.30","1,870.80","1,880.60","1,870.80",,0.48%
4/28/2014,"1,869.40","1,865.00","1,877.00","1,850.60",,0.32%
4/25/2014,"1,863.40","1,877.70","1,877.70","1,859.70",,-0.81%
4/24/2014,"1,878.60","1,882.00","1,884.10","1,870.20",,0.17%
4/23/2014,"1,875.40","1,879.30","1,879.80","1,873.90",,-0.22%
4/22/2014,"1,879.50","1,872.60","1,884.90","1,872.60",,0.41%
4/21/2014,"1,871.90","1,865.80","1,871.90","1,863.20",,0.38%
4/17/2014,"1,864.80","1,861.70","1,869.60","1,856.70",,0.13%
4/16/2014,"1,862.30","1,846.00","1,862.30","1,846.00",,1.05%
4/15/2014,"1,843.00","1,831.50","1,844.00","1,816.30",,0.68%
4/14/2014,"1,830.60","1,818.20","1,834.20","1,815.80",,0.82%
4/11/2014,"1,815.70","1,830.70","1,835.10","1,814.40",,-0.95%
4/10/2014,"1,833.10","1,872.30","1,872.50","1,830.90",,-2.09%
4/9/2014,"1,872.20","1,852.60","1,872.40","1,852.40",,1.09%
4/8/2014,"1,852.00","1,845.50","1,855.00","1,837.50",,0.38%
4/7/2014,"1,845.00","1,863.90","1,864.00","1,841.50",,-1.08%
4/4/2014,"1,865.10","1,890.20","1,897.30","1,863.30",,-1.25%
4/3/2014,"1,888.80","1,891.40","1,893.80","1,882.70",,-0.11%
4/2/2014,"1,890.90","1,886.60","1,893.20","1,883.80",,0.29%
4/1/2014,"1,885.50","1,874.00","1,885.80","1,874.00",,0.71%
3/31/2014,"1,872.30","1,859.20","1,875.20","1,859.20",,0.79%
3/28/2014,"1,857.60","1,850.10","1,866.60","1,850.10",,0.47%
3/27/2014,"1,849.00","1,852.10","1,855.50","1,842.10",,-0.19%
3/26/2014,"1,852.60","1,867.10","1,875.90","1,852.60",,-0.70%
3/25/2014,"1,865.60","1,859.50","1,871.90","1,856.00",,0.44%
3/24/2014,"1,857.40","1,867.70","1,873.30","1,849.70",,-0.49%
3/21/2014,"1,866.50","1,874.50","1,884.00","1,863.50",,-0.29%
3/20/2014,"1,872.00","1,860.10","1,873.50","1,854.60",,0.60%
3/19/2014,"1,860.80","1,872.20","1,874.10","1,850.30",,-0.61%
3/18/2014,"1,872.20","1,858.90","1,873.80","1,858.90",,0.72%
3/17/2014,"1,858.80","1,842.80","1,862.30","1,842.80",,0.96%
3/14/2014,"1,841.10","1,845.10","1,852.40","1,839.60",,-0.28%
3/13/2014,"1,846.30","1,869.10","1,874.40","1,841.90",,-1.17%
3/12/2014,"1,868.20","1,866.20","1,868.40","1,854.40",,0.03%
3/11/2014,"1,867.60","1,878.30","1,882.30","1,863.90",,-0.51%
3/10/2014,"1,877.20","1,877.90","1,877.90","1,867.00",,-0.04%
3/7/2014,"1,878.00","1,878.50","1,883.60","1,870.60",,0.05%
3/6/2014,"1,877.00","1,874.20","1,881.90","1,874.20",,0.17%
3/5/2014,"1,873.80","1,874.00","1,876.50","1,871.10",,-0.01%
3/4/2014,"1,873.90","1,849.20","1,876.20","1,849.20",,1.53%
3/3/2014,"1,845.70","1,857.70","1,857.70","1,834.40",,-0.74%
2/28/2014,"1,859.50","1,855.10","1,867.90","1,847.70",,0.28%
2/27/2014,"1,854.30","1,844.90","1,854.50","1,841.10",,0.49%
2/26/2014,"1,845.20","1,845.80","1,852.70","1,840.70",,0.01%
2/25/2014,"1,845.10","1,847.70","1,852.90","1,840.20",,-0.14%
2/24/2014,"1,847.60","1,836.80","1,858.70","1,836.80",,0.62%
2/21/2014,"1,836.20","1,841.10","1,846.10","1,835.60",,-0.20%
2/20/2014,"1,839.80","1,829.20","1,842.80","1,824.60",,0.60%
2/19/2014,"1,828.80","1,838.90","1,847.50","1,827.00",,-0.65%
2/18/2014,"1,840.80","1,839.00","1,842.90","1,835.00",,0.12%
2/14/2014,"1,838.60","1,828.50","1,841.70","1,825.60",,0.48%
