Final_Value,Total_Return,Annualized_Return
63200.46591477131,-0.3679953408522869,-0.3679953408522869
38409.09587558599,-0.6159090412441401,-0.6159090412441401
316543.1133643755,2.165431133643755,2.165431133643755
87827.2768651399,-0.12172723134860106,-0.12172723134860108
137258.10642178712,0.3725810642178712,0.37258106421787107
148711.04798111654,0.4871104798111654,0.4871104798111654
74900.43206539309,-0.2509956793460691,-0.25099567934606903
80527.3835237725,-0.194726164762275,-0.194726164762275
78213.01233291773,-0.2178698766708227,-0.2178698766708227
93379.82920874952,-0.06620170791250479,-0.06620170791250479
187017.85128150776,0.8701785128150775,0.8701785128150776
95558.53908039875,-0.044414609196012464,-0.04441460919601248
44675.06421495357,-0.5532493578504643,-0.5532493578504643
63602.95426157658,-0.36397045738423417,-0.36397045738423417
129161.25232282242,0.2916125232282242,0.29161252322822406
90862.84100508306,-0.09137158994916943,-0.09137158994916939
103116.5166453754,0.031165166453754063,0.031165166453754
152455.79216065325,0.5245579216065325,0.5245579216065324
115459.13514724582,0.1545913514724582,0.15459135147245817
137370.35586404052,0.3737035586404052,0.37370355864040516
81979.53889826508,-0.18020461101734925,-0.1802046110173492
74912.62309605753,-0.25087376903942465,-0.2508737690394247
197411.5183054387,0.9741151830543868,0.9741151830543868
70317.64885703714,-0.29682351142962854,-0.2968235114296286
92599.71046386164,-0.07400289536138356,-0.0740028953613836
129880.03653064402,0.2988003653064402,0.29880036530644016
93227.98296434779,-0.06772017035652214,-0.06772017035652211
110143.84248580558,0.1014384248580558,0.10143842485805576
104205.14850859198,0.04205148508591985,0.04205148508591994
288609.2063323955,1.8860920633239548,1.886092063323955
127547.24479997215,0.2754724479997215,0.2754724479997215
92352.49342886385,-0.07647506571136153,-0.07647506571136153
67489.75378872878,-0.32510246211271226,-0.3251024621127122
85325.44079486968,-0.14674559205130325,-0.14674559205130322
100549.02455101506,0.005490245510150562,0.005490245510150649
70555.59358512392,-0.2944440641487608,-0.2944440641487608
38793.6625147668,-0.612063374852332,-0.612063374852332
127841.84248617098,0.2784184248617098,0.27841842486170987
216429.54872558665,1.1642954872558664,1.1642954872558664
54032.703119191516,-0.45967296880808484,-0.45967296880808484
47020.060607769075,-0.5297993939223092,-0.5297993939223092
103853.28040200888,0.03853280402008881,0.03853280402008874
133516.84801768925,0.3351684801768925,0.3351684801768924
60237.751599500734,-0.39762248400499267,-0.39762248400499267
55139.355588893595,-0.44860644411106404,-0.4486064441110641
110997.1199455703,0.10997119945570302,0.1099711994557031
89939.9021086952,-0.10060097891304802,-0.10060097891304798
132987.76711019783,0.32987767110197835,0.3298776711019784
90120.88704135895,-0.09879112958641054,-0.09879112958641056
102122.65780559587,0.02122657805595867,0.021226578055958623
128648.31945520914,0.2864831945520914,0.28648319455209137
68658.12759620634,-0.31341872403793664,-0.3134187240379366
51869.55790458352,-0.4813044209541648,-0.4813044209541648
34065.96922440276,-0.6593403077559723,-0.6593403077559724
50334.21718280513,-0.4966578281719487,-0.4966578281719487
75749.56789176873,-0.24250432108231268,-0.24250432108231268
68716.5921038486,-0.31283407896151405,-0.31283407896151405
96510.82476622253,-0.03489175233777467,-0.03489175233777464
80856.98364030996,-0.19143016359690038,-0.19143016359690035
115112.67337493441,0.15112673374934413,0.15112673374934404
75656.48481553039,-0.24343515184469608,-0.2434351518446961
147357.5316625836,0.47357531662583613,0.4735753166258361
139692.11619634856,0.39692116196348565,0.3969211619634856
29893.29623850999,-0.7010670376149001,-0.7010670376149002
84210.40932048683,-0.15789590679513174,-0.15789590679513177
47323.02367240879,-0.5267697632759121,-0.5267697632759121
53151.012885962475,-0.46848987114037527,-0.4684898711403752
196167.08700877387,0.9616708700877388,0.9616708700877388
59277.35985635709,-0.4072264014364291,-0.4072264014364291
108968.54280155674,0.08968542801556745,0.08968542801556745
62764.76381298446,-0.37235236187015536,-0.3723523618701554
91655.15371780677,-0.08344846282193233,-0.0834484628219323
51221.390181872935,-0.48778609818127067,-0.4877860981812706
150491.54697891854,0.5049154697891854,0.5049154697891853
45845.053016055506,-0.541549469839445,-0.541549469839445
200652.70669707624,1.0065270669707624,1.0065270669707624
94194.87731712744,-0.05805122682872563,-0.058051226828725655
35177.196641785624,-0.6482280335821438,-0.6482280335821438
296391.795405212,1.9639179540521197,1.9639179540521199
55751.777246342754,-0.44248222753657246,-0.4424822275365725
141589.6475538989,0.4158964755389889,0.4158964755389889
119652.36444825969,0.19652364448259688,0.19652364448259685
109833.16765112417,0.09833167651124168,0.09833167651124164
178400.20298819678,0.7840020298819678,0.7840020298819677
76018.50862985109,-0.23981491370148914,-0.2398149137014891
63560.74866992598,-0.3643925133007402,-0.3643925133007402
88779.31811557357,-0.11220681884426434,-0.11220681884426431
40346.72212059475,-0.5965327787940525,-0.5965327787940524
174470.0520048533,0.7447005200485329,0.7447005200485328
122032.91519712914,0.22032915197129144,0.22032915197129133
52968.41857554308,-0.4703158142445692,-0.47031581424456914
77072.25520546747,-0.22927744794532526,-0.22927744794532523
94836.80825202978,-0.05163191747970224,-0.051631917479702194
158119.01639908616,0.5811901639908617,0.5811901639908617
103141.87348802094,0.031418734880209374,0.0314187348802093
77238.54073096086,-0.22761459269039144,-0.22761459269039142
85167.56876394602,-0.14832431236053978,-0.14832431236053978
100999.69179715653,0.009996917971565272,0.009996917971565322
107005.72929628688,0.07005729296286882,0.07005729296286889
31564.49250686246,-0.6843550749313754,-0.6843550749313754
82715.01790183045,-0.17284982098169552,-0.17284982098169555
60377.571856063805,-0.39622428143936195,-0.39622428143936195
66246.91679525151,-0.33753083204748485,-0.3375308320474849
83767.13283981833,-0.16232867160181674,-0.16232867160181674
86551.99506747189,-0.13448004932528115,-0.13448004932528113
79203.92828233057,-0.20796071717669432,-0.2079607171766943
184836.59188263988,0.8483659188263989,0.8483659188263988
77406.99082222344,-0.22593009177776563,-0.22593009177776557
44614.92097288714,-0.5538507902711286,-0.5538507902711285
102931.0018146515,0.029310018146515068,0.029310018146515127
63079.53787134396,-0.36920462128656045,-0.3692046212865604
88078.950444218,-0.11921049555781996,-0.11921049555781993
57648.08634036398,-0.4235191365963602,-0.4235191365963602
67804.36546312629,-0.3219563453687371,-0.3219563453687371
135324.91195555846,0.35324911955558463,0.3532491195555847
36309.21607266176,-0.6369078392733825,-0.6369078392733825
65728.93402342733,-0.34271065976572673,-0.3427106597657268
75528.72621685798,-0.24471273783142022,-0.24471273783142022
90243.98781871538,-0.09756012181284619,-0.09756012181284623
29615.61546901141,-0.703843845309886,-0.7038438453098859
43150.96701853974,-0.5684903298146026,-0.5684903298146026
127281.05423747616,0.27281054237476154,0.27281054237476154
153828.59666482703,0.5382859666482702,0.5382859666482702
144371.9107124576,0.44371910712457613,0.4437191071245761
52939.95619077293,-0.4706004380922707,-0.4706004380922707
66219.07624658418,-0.33780923753415815,-0.33780923753415815
101505.03089237801,0.015050308923780103,0.01505030892378012
75950.89382349027,-0.24049106176509727,-0.24049106176509727
123406.89259668178,0.23406892596681778,0.23406892596681783
85274.89801974139,-0.1472510198025861,-0.14725101980258604
73529.73051303024,-0.2647026948696976,-0.26470269486969755
121284.18321576103,0.21284183215761032,0.21284183215761043
85299.34546692924,-0.1470065453307076,-0.14700654533070756
105168.70160855526,0.0516870160855526,0.051687016085552706
70323.53905506905,-0.2967646094493095,-0.2967646094493095
48333.14216475091,-0.5166685783524909,-0.5166685783524909
116055.06036890131,0.16055060368901308,0.16055060368901297
104126.94656151724,0.04126946561517238,0.04126946561517242
116353.98597525204,0.16353985975252042,0.1635398597525204
66032.92832473121,-0.3396707167526879,-0.3396707167526879
63790.33499117818,-0.36209665008821823,-0.36209665008821823
117873.10006102332,0.17873100061023317,0.17873100061023317
37349.61071078192,-0.6265038928921808,-0.6265038928921809
98357.57949262542,-0.016424205073745833,-0.016424205073745868
82349.64145927122,-0.17650358540728775,-0.17650358540728772
51158.62218653752,-0.48841377813462483,-0.48841377813462483
89042.28120814382,-0.10957718791856183,-0.10957718791856186
52154.344945480174,-0.47845655054519826,-0.4784565505451983
31033.123187291614,-0.6896687681270839,-0.6896687681270839
53781.22585025557,-0.4621877414974443,-0.46218774149744435
98837.8142607295,-0.011621857392704988,-0.011621857392704937
92081.97730617292,-0.07918022693827079,-0.07918022693827076
118725.01287078831,0.18725012870788313,0.18725012870788316
87462.9715624589,-0.125370284375411,-0.12537028437541098
149837.5220516983,0.49837522051698296,0.4983752205169829
50624.11028346334,-0.4937588971653666,-0.4937588971653666
240783.22095937844,1.4078322095937843,1.4078322095937845
149287.699391105,0.4928769939110501,0.49287699391105
57677.37870731652,-0.42322621292683477,-0.4232262129268348
76530.33804233321,-0.23469661957666788,-0.23469661957666788
132667.53138816412,0.32667531388164117,0.32667531388164117
63395.11704358098,-0.36604882956419016,-0.36604882956419016
65027.547046952604,-0.34972452953047395,-0.34972452953047395
56596.05160162316,-0.43403948398376835,-0.43403948398376835
146304.53306584037,0.4630453306584037,0.4630453306584037
66605.20627587604,-0.33394793724123956,-0.3339479372412396
355170.75153817225,2.5517075153817226,2.5517075153817226
102382.95788350479,0.023829578835047868,0.02382957883504777
130539.57711910632,0.30539577119106326,0.3053957711910633
39587.153555658806,-0.604128464443412,-0.604128464443412
55092.622749980175,-0.44907377250019825,-0.4490737725001982
107149.50564880122,0.0714950564880122,0.07149505648801213
57097.4247502362,-0.429025752497638,-0.42902575249763797
73529.35351693482,-0.2647064648306518,-0.26470646483065186
202241.5463682195,1.0224154636821952,1.022415463682195
84530.63560666758,-0.15469364393332422,-0.1546936439333242
113167.04456124878,0.1316704456124878,0.13167044561248775
123875.17207230827,0.23875172072308268,0.2387517207230827
61321.29766200721,-0.38678702337992793,-0.3867870233799279
106733.86277103833,0.06733862771038329,0.06733862771038335
172276.28554021206,0.7227628554021206,0.7227628554021206
91240.98278906518,-0.0875901721093482,-0.08759017210934816
33543.0775626811,-0.6645692243731889,-0.664569224373189
184869.29077298575,0.8486929077298575,0.8486929077298575
45867.00946847843,-0.5413299053152157,-0.5413299053152157
68897.2141405928,-0.311027858594072,-0.311027858594072
104671.4815083356,0.04671481508335593,0.04671481508335584
193824.3644506529,0.9382436445065291,0.9382436445065292
48737.341535070926,-0.5126265846492908,-0.5126265846492908
82440.25167676233,-0.1755974832323767,-0.17559748323237667
95218.10715281978,-0.04781892847180221,-0.04781892847180225
150145.0535319886,0.5014505353198861,0.5014505353198861
66917.93003296178,-0.3308206996703822,-0.3308206996703822
58316.753198690894,-0.41683246801309104,-0.41683246801309104
73649.39535531789,-0.26350604644682113,-0.2635060464468211
40709.16315370032,-0.5929083684629968,-0.5929083684629968
49864.89639175361,-0.5013510360824639,-0.5013510360824639
123685.93327373698,0.23685933273736984,0.2368593327373698
48183.9317074156,-0.518160682925844,-0.518160682925844
38470.996069812696,-0.6152900393018731,-0.615290039301873
89692.93182444124,-0.10307068175558758,-0.10307068175558753
61761.01501907846,-0.38238984980921537,-0.3823898498092154
48168.94223020638,-0.5183105776979362,-0.5183105776979362
71198.98184175933,-0.28801018158240665,-0.28801018158240665
50500.20928432596,-0.4949979071567404,-0.4949979071567404
87860.67033202246,-0.12139329667977537,-0.12139329667977539
97688.16695668694,-0.023118330433130614,-0.023118330433130607
71403.5715749516,-0.28596428425048404,-0.28596428425048404
97612.17842125041,-0.023878215787495865,-0.023878215787495827
49067.741718619436,-0.5093225828138056,-0.5093225828138057
33125.13999044784,-0.6687486000955215,-0.6687486000955216
69369.71587587734,-0.3063028412412266,-0.30630284124122653
64548.68965450674,-0.3545131034549326,-0.3545131034549326
63052.96726065701,-0.3694703273934299,-0.3694703273934299
180374.29935489738,0.8037429935489737,0.8037429935489737
78253.84557979104,-0.21746154420208957,-0.21746154420208952
132853.2374893089,0.328532374893089,0.32853237489308906
126286.67446711533,0.2628667446711533,0.26286674467115323
106849.17133276381,0.06849171332763813,0.06849171332763815
34910.34173251866,-0.6508965826748134,-0.6508965826748134
80792.56635042389,-0.19207433649576108,-0.1920743364957611
84358.42490830031,-0.15641575091699692,-0.1564157509169969
163987.57178557245,0.6398757178557245,0.6398757178557246
136814.61691985207,0.36814616919852067,0.3681461691985206
95910.38930173732,-0.04089610698262681,-0.0408961069826268
72001.76839802274,-0.2799823160197725,-0.2799823160197725
88163.51142452426,-0.11836488575475741,-0.11836488575475745
261806.28188843178,1.6180628188843178,1.6180628188843178
62797.905844590394,-0.37202094155409604,-0.37202094155409604
108670.51326292916,0.08670513262929162,0.08670513262929158
229930.49362970877,1.2993049362970877,1.2993049362970877
102194.0679088378,0.02194067908837795,0.021940679088378046
108483.92194697572,0.08483921946975723,0.08483921946975714
39771.92091525486,-0.6022807908474515,-0.6022807908474515
95562.16224401236,-0.04437837755987639,-0.04437837755987639
47966.1254122961,-0.520338745877039,-0.520338745877039
60697.70299058709,-0.3930229700941291,-0.3930229700941291
60327.08822061842,-0.3967291177938158,-0.3967291177938158
22033.533827439467,-0.7796646617256052,-0.7796646617256053
72291.34234139239,-0.2770865765860761,-0.27708657658607616
40972.021161556295,-0.5902797883844371,-0.5902797883844371
144430.19215410942,0.4443019215410942,0.44430192154109416
78850.02121641046,-0.2114997878358954,-0.2114997878358954
89114.80191947932,-0.10885198080520685,-0.10885198080520686
85918.95162757499,-0.1408104837242501,-0.1408104837242501
73831.99171797576,-0.2616800828202424,-0.26168008282024235
73429.49803914921,-0.26570501960850784,-0.2657050196085079
50244.925833494235,-0.49755074166505764,-0.49755074166505764
91680.27017904495,-0.0831972982095505,-0.08319729820955046
100012.45469355283,0.00012454693552834214,0.00012454693552843565
70728.3255079715,-0.292716744920285,-0.292716744920285
75075.81046127623,-0.24924189538723773,-0.24924189538723773
142588.93723219333,0.42588937232193336,0.42588937232193325
43090.309483176454,-0.5690969051682354,-0.5690969051682355
82687.69896121504,-0.17312301038784964,-0.1731230103878496
103979.9485016396,0.03979948501639607,0.039799485016396074
142676.4201965304,0.42676420196530407,0.4267642019653042
88874.40768528677,-0.11125592314713227,-0.11125592314713229
74594.51958218656,-0.25405480417813436,-0.2540548041781344
87052.41083483431,-0.12947589165165685,-0.12947589165165685
41994.824082160056,-0.5800517591783995,-0.5800517591783995
52170.67792880881,-0.47829322071191194,-0.47829322071191194
125519.95599082226,0.2551995599082226,0.25519955990822263
89283.81934470922,-0.1071618065529078,-0.10716180655290786
106017.29897548046,0.06017298975480458,0.06017298975480467
82998.40674468383,-0.1700159325531617,-0.17001593255316172
46035.51389478139,-0.5396448610521861,-0.5396448610521861
123199.06495314356,0.23199064953143564,0.23199064953143567
105294.42257001088,0.0529442257001088,0.052944225700108705
50096.20134652158,-0.4990379865347842,-0.49903798653478426
97155.97903678165,-0.028440209632183543,-0.028440209632183522
60420.4444402097,-0.395795555597903,-0.395795555597903
127727.57219362078,0.27727572193620786,0.27727572193620786
222482.43958610395,1.2248243958610394,1.2248243958610394
32776.10002979034,-0.6722389997020967,-0.6722389997020966
67044.87590299967,-0.32955124097000327,-0.3295512409700033
57168.29052426813,-0.4283170947573187,-0.4283170947573187
95742.46668210234,-0.04257533317897658,-0.04257533317897655
91381.8723225316,-0.08618127677468394,-0.0861812767746839
104282.51859068901,0.04282518590689011,0.04282518590689022
80508.12151118525,-0.19491878488814748,-0.1949187848881475
77116.85434234321,-0.22883145657656787,-0.2288314565765679
43765.28374126462,-0.5623471625873538,-0.5623471625873537
88696.05562441777,-0.11303944375582228,-0.11303944375582231
121740.84049686627,0.21740840496866265,0.21740840496866265
76371.9346656128,-0.23628065334387197,-0.23628065334387194
49191.27875684504,-0.5080872124315496,-0.5080872124315496
71186.45254334078,-0.28813547456659216,-0.28813547456659216
92642.00190657603,-0.07357998093423972,-0.07357998093423967
89394.58335088808,-0.10605416649111925,-0.1060541664911192
72064.506635903,-0.27935493364096997,-0.27935493364096997
70281.72453684485,-0.2971827546315515,-0.2971827546315515
94545.00010295288,-0.054549998970471206,-0.05454999897047119
127373.21268063631,0.2737321268063631,0.27373212680636305
43355.93706863646,-0.5664406293136355,-0.5664406293136355
32612.375464703066,-0.6738762453529693,-0.6738762453529694
100231.98719011691,0.0023198719011690992,0.0023198719011690017
120043.6518236937,0.20043651823693698,0.20043651823693698
110066.78192736652,0.10066781927366522,0.1006678192736652
76530.29444269657,-0.2346970555730343,-0.23469705557303433
110500.49722422117,0.10500497224221166,0.10500497224221172
113483.33010296781,0.1348333010296781,0.13483330102967805
151653.3699583216,0.5165336995832159,0.5165336995832159
94386.5040897117,-0.056134959102883006,-0.05613495910288302
111846.49840522867,0.11846498405228674,0.11846498405228667
52424.05445841678,-0.4757594554158322,-0.4757594554158322
51411.14110341663,-0.4858885889658337,-0.48588858896583365
87556.78049935344,-0.12443219500646563,-0.12443219500646563
120228.84193904261,0.20228841939042613,0.2022884193904262
47849.15823723484,-0.5215084176276515,-0.5215084176276517
72788.19090721436,-0.2721180909278564,-0.27211809092785644
85501.36413802652,-0.14498635861973483,-0.14498635861973486
76598.34023744854,-0.23401659762551455,-0.23401659762551452
96246.04541494575,-0.03753954585054249,-0.03753954585054253
109414.71118983474,0.09414711189834736,0.09414711189834746
90775.56813022234,-0.09224431869777662,-0.0922443186977766
91595.09867100618,-0.08404901328993816,-0.08404901328993819
315637.8229029867,2.156378229029867,2.156378229029867
135523.65515626463,0.35523655156264633,0.35523655156264633
103576.9810888244,0.03576981088824396,0.03576981088824405
132809.32407657758,0.32809324076577584,0.32809324076577595
64978.526088834216,-0.35021473911165785,-0.3502147391116578
145902.7797016271,0.45902779701627094,0.45902779701627083
151765.1548116025,0.517651548116025,0.5176515481160249
62051.44919229125,-0.37948550807708753,-0.3794855080770875
96964.08440440749,-0.030359155955925088,-0.030359155955925088
53055.997062107155,-0.4694400293789284,-0.4694400293789285
88116.01581730894,-0.11883984182691056,-0.11883984182691054
61462.16028127052,-0.38537839718729483,-0.38537839718729483
81846.90127805747,-0.1815309872194253,-0.1815309872194253
71593.0495752701,-0.28406950424729904,-0.28406950424729904
110836.92629253844,0.10836926292538439,0.10836926292538429
101655.24578649273,0.016552457864927272,0.016552457864927206
109423.34580519701,0.09423345805197009,0.09423345805197014
27138.077350182895,-0.728619226498171,-0.728619226498171
71350.87937472938,-0.2864912062527062,-0.2864912062527062
153402.54968058955,0.5340254968058955,0.5340254968058955
99214.50082590674,-0.0078549917409326,-0.007854991740932626
131368.625846501,0.31368625846501,0.31368625846500997
75075.2108825229,-0.24924789117477106,-0.24924789117477109
115406.93147429719,0.15406931474297192,0.15406931474297192
145433.99139409783,0.4543399139409783,0.4543399139409783
78184.08984823107,-0.21815910151768927,-0.21815910151768925
228800.86748922497,1.2880086748922497,1.2880086748922497
137615.37225758628,0.37615372257586277,0.3761537225758629
63890.31927074935,-0.3610968072925065,-0.3610968072925065
133155.8643832563,0.33155864383256295,0.33155864383256306
114980.03303995161,0.1498003303995161,0.14980033039951612
139818.0102606052,0.39818010260605197,0.39818010260605186
51045.850184837116,-0.48954149815162884,-0.48954149815162884
90925.15560700156,-0.09074844392998435,-0.09074844392998438
139558.6169026023,0.3955861690260231,0.39558616902602317
116756.07363274456,0.16756073632744564,0.16756073632744561
32361.868711743562,-0.6763813128825644,-0.6763813128825644
49145.0489650422,-0.508549510349578,-0.508549510349578
83230.40367899301,-0.16769596321006988,-0.16769596321006985
65035.27848251805,-0.3496472151748195,-0.34964721517481945
123539.69783028254,0.23539697830282544,0.23539697830282535
101432.67974963984,0.014326797496398359,0.014326797496398314
156574.9316337647,0.565749316337647,0.565749316337647
29147.253889928492,-0.7085274611007152,-0.7085274611007151
80083.00437234085,-0.19916995627659154,-0.1991699562765915
123262.04788556045,0.23262047885560444,0.23262047885560455
97205.82444562319,-0.027941755543768085,-0.0279417555437681
95199.216828851,-0.04800783171149,-0.048007831711490034
48209.77771601024,-0.5179022228398976,-0.5179022228398975
66294.17776270006,-0.3370582223729994,-0.3370582223729994
221666.35871456523,1.2166635871456524,1.2166635871456521
145614.5523324786,0.45614552332478603,0.456145523324786
48875.21556743417,-0.5112478443256583,-0.5112478443256583
70633.67950583779,-0.2936632049416221,-0.2936632049416221
63735.286937491546,-0.3626471306250845,-0.3626471306250846
74312.56251249286,-0.25687437487507137,-0.25687437487507137
177319.96944504342,0.7731996944504341,0.7731996944504342
108799.31270492557,0.08799312704925571,0.08799312704925577
99747.58698244413,-0.0025241301755586755,-0.0025241301755586365
71679.96209787019,-0.28320037902129813,-0.28320037902129813
48207.133615771905,-0.517928663842281,-0.5179286638422809
115506.01718355536,0.15506017183555362,0.15506017183555354
156069.70325204605,0.5606970325204604,0.5606970325204605
114839.86011786903,0.1483986011786903,0.1483986011786902
56255.15098972547,-0.4374484901027453,-0.4374484901027452
68180.27225352652,-0.3181972774647348,-0.3181972774647348
131077.21258803975,0.3107721258803975,0.3107721258803975
56378.46180634876,-0.43621538193651244,-0.43621538193651244
98196.51944567615,-0.018034805543238473,-0.01803480554323844
89722.82019710727,-0.1027717980289273,-0.10277179802892733
49629.54097557725,-0.5037045902442275,-0.5037045902442275
103554.81626044735,0.03554816260447347,0.03554816260447358
39993.434440767014,-0.6000656555923298,-0.6000656555923298
74041.25263478955,-0.25958747365210455,-0.25958747365210455
150115.77796348502,0.5011577796348502,0.5011577796348501
158736.1530207063,0.5873615302070629,0.5873615302070629
111554.95183675044,0.11554951836750435,0.11554951836750438
134082.9729404755,0.34082972940475503,0.3408297294047551
126192.60115277271,0.2619260115277271,0.2619260115277271
42645.083148061596,-0.5735491685193841,-0.5735491685193841
