final_value,total_invested,total_btc,roi_percent
183268.08788693344,261000,1.7165736587804248,-29.782341805772628
1240599.7408023127,261000,0.10921554171156138,375.32557118862553
1015093.510857147,261000,0.42967387072794017,288.9247168035046
617844.607249569,261000,5.318969805484103,136.7220717431299
5356079.013401169,261000,0.01579391577644524,1952.1375530272678
845966.9996723233,261000,212.94371920791954,224.12528723077526
48283306.47251099,261000,0.1297451777514086,18399.3511388931
185952.92934517225,261000,24.43224688093412,-28.753666917558522
336108.25489297794,261000,0.5543693948891495,28.777109154397678
4753766.395810393,261000,0.015954196772005276,1721.3664351763957
410906.17232949426,261000,43.05123210652761,57.43531506877175
169800450.8552035,261000,0.015158147936408444,64957.6440058251
447229.8686205504,261000,0.15603005740511505,71.35244008450205
839661.3277392642,261000,29471904.622560192,221.70932097289818
728522.6657215457,261000,18.279169214811272,179.12745813086042
116634.84385414336,261000,0.24364651451783434,-55.31232036239718
5220304.271125671,261000,0.020769293659562527,1900.1165789753531
293380.3549498195,261000,49.081451613617844,12.406266264298662
487392.46419749496,261000,37.32726840534082,86.74040773850382
695323633.0725938,261000,0.015001699522242078,266307.52225003595
107011.26733816214,261000,8756.488189207768,-58.99951442982293
844682.3311516686,261000,0.018587956369232966,223.6330770696048
81409.86718240201,261000,17227672.550238207,-68.80848000674253
5651498.130867611,261000,5.924839990220245,2065.3249543554066
3419340.0464278464,261000,0.09124068512280697,1210.0919718114355
1647594.6197983637,261000,0.019458033293020524,531.2623064361546
4426346.082188433,261000,438832.25115645374,1595.9180391526563
106285193.26924904,261000,0.014995497259766366,40622.296271742925
575217.090271464,261000,54133.65338520825,120.3896897591816
1408555.2732533976,261000,34.17349274575398,439.67634990551636
1871232.834566957,261000,0.14732954680934665,616.9474461942365
820595.7898456819,261000,3.6604767019825983,214.40451718225358
7562498.869007193,261000,11.875203507326182,2797.509145213484
4742052.561602303,261000,39.81861270705279,1716.8783760928363
453362.0882807097,261000,5090.214591088921,73.70194953283897
211543.46470028354,261000,0.02200839959673019,-18.94886409950822
76727.47970844276,261000,986.0740319720891,-70.60249819599895
396584.1779731356,261000,1.217259877717764,51.94796090924736
10392139.870235387,261000,0.016757480601484798,3881.6627855307997
59554573.38199884,261000,0.014944093970903396,22717.84420766239
2158124.110012969,261000,1539.1335823030863,726.8674751007544
2830195.0386483055,261000,0.022992571533265966,984.3659151909217
128707.88955446982,261000,730396.6744853352,-50.68663235460926
35064486.9279298,261000,0.015175348966292019,13334.6693210459
484134698.7568932,261000,0.01543367725887041,185392.2217459361
157599.24516483877,261000,9.375216155728017,-39.61714744642193
29039170.220374357,261000,37722.99783097365,11026.11885838098
380779.54241816094,261000,1.4603505443644205,45.892544987801124
273700.58548200224,261000,0.44774526326454894,4.866124705747983
315484.6837496793,261000,27.542560654737468,20.875357758497817
468076.0991567923,261000,1897.8569552851036,79.33950159264072
241786.233711466,261000,162469896.65016636,-7.361596279131804
63586812.50060904,261000,0.015090683044308151,24262.763410195035
243972.80422718058,261000,502.2012683268713,-6.523829798015106
493162.64786992146,261000,0.22535243597143434,88.95120608042969
6800001.786872505,261000,0.016135010826695967,2505.3646692998104
333052.1089909543,261000,2.1852021590890627,27.606172027185554
104008.13049351108,261000,82.07124594502481,-60.1501415733674
936374.1778235995,261000,0.5343368984989755,258.7640528059768
724634.9985657647,261000,0.04650481012411796,177.63793048496734
1182930.8410946636,261000,438.2240421186746,353.23020731596307
9803108.734322475,261000,0.029692698274470655,3655.9803579779596
85558.4443875312,261000,2.631188873545968,-67.21898682470069
294889.49348196114,261000,21436.236445231956,12.984480261287793
189409.85600949032,261000,1097.1748526103868,-27.429173942724017
105664392.20926075,261000,0.015184144123884717,40384.44145948687
1058894.6919435326,261000,326364.67992112786,305.70677852242625
2055000.6996852162,261000,1.7053460697905518,687.3565899177073
263059.760180634,261000,0.4886133430378037,0.7891801458367742
218497.06700146684,261000,6229.77859875732,-16.28464865844182
981232.1746281979,261000,76330.19667120412,275.95102476176163
473172.22827643185,261000,97823.3608750897,81.29204148522294
112760.81967535123,261000,3361.049368730268,-56.796620814041674
247381.08242731608,261000,9007104738.631691,-5.21797608148809
127969.24506138157,261000,22523.832402178552,-50.96963790751664
85559.38289425793,261000,2.8051532568432522,-67.21862724357935
345590.15902719577,261000,3.1990442558020193,32.41002261578382
714015.66710082,261000,759.893273343386,173.56922111142526
160411.20960413525,261000,0.08382447138234324,-38.53976643519722
1264986.029395344,261000,85977.86540844123,384.66897677982524
693044.3509459295,261000,1.4150218644015156,165.5342340789002
131529.0276727476,261000,1087.6132885079035,-49.605736523851505
326661.34086570365,261000,34764.507638296345,25.15760186425427
111475.68499669468,261000,30995.012873387328,-57.28900957981047
7889101.370492529,261000,0.016339336821450248,2922.6442032538425
272098.6043998561,261000,0.04091583313457232,4.252338850519586
171790.60642281082,261000,0.48785142207452714,-34.17984428244797
137005.02330374447,261000,0.14495663084167795,-47.50765390661131
3249173.9823361277,261000,1.8174465375608613,1144.8942461057961
2464127594.4109483,261000,0.015419423095049347,944010.1894294821
2422949521.7700567,261000,0.015124169714868699,928233.15010347
9628626.959937114,261000,0.015270977092986013,3589.1291034241817
866940.2366644408,261000,1.2664079730661246,232.16101021626088
12421195.654093042,261000,0.04421639180782218,4659.078794671664
175196.133034478,261000,1157.646060170307,-32.875044814376245
186941.61210964795,261000,128.34469006077632,-28.374861260671285
175149.83057689035,261000,530.5529816361293,-32.89278521958224
306021.31573166687,261000,49.452943426271325,17.249546257343624
549795.8171495704,261000,0.11833197824514873,110.64973837148293
1524724.4476444798,261000,1.298127846351609,484.1856121243218
230407.28897875792,261000,176506.68010440512,-11.721345218866698
15889816.732377125,261000,99.95305817986666,5988.052387883956
3953981.855529178,261000,0.2565596769551408,1414.9355768311027
352368.7796877361,261000,186637.3208749495,35.00719528265752
1869240877.4545207,261000,0.015078298449226523,716084.2442354485
95999182.10673702,261000,0.07318789208483162,36681.29582633602
192776.9243537002,261000,10954.22253121821,-26.139109443026747
612315.6920860296,261000,5.537884152653945,134.6037134429232
10280840.206123622,261000,0.6093726345940506,3839.0192360626907
198384.61908091468,261000,13232.974068027781,-23.990567401948397
6654653.668623179,261000,0.5595749323610659,2449.6757351046663
1045865.9897141289,261000,4.528571571129268,300.7149385877888
99900.10769099052,261000,3716.886141006043,-61.72409667011858
543361.3737021821,261000,241.32910824494581,108.18443436865215
212802.4832300658,261000,1.73394639114914,-18.46648152104759
700729.7013940166,261000,5.609002080882291,168.47881279464238
144955.85995381407,261000,29.348295656519955,-44.46135633953484
3421098.0047549885,261000,21.791134902151104,1210.765519063214
866196.9702455854,261000,0.01826129173827996,231.87623381056915
7014421.583504022,261000,0.015226870942807249,2587.517848085832
300147.0352643288,261000,10618.600726194483,14.998864085949739
3470383.406235832,261000,1.5040862529815682,1229.648814649744
310105.00697908126,261000,23.82051281913377,18.814178919188222
188781.0085812553,261000,133.093975624116,-27.670111654691453
837341.1602389183,261000,11.43009307070001,220.82036790763152
139613499.14503986,261000,0.016023853741541964,53391.76212453634
111668.75382191899,261000,0.1656375336964436,-57.21503684983947
154151.86046265712,261000,379522.3244142054,-40.93798449706624
228728.69436832776,261000,422.7368022628805,-12.364484916349516
555414.0628649174,261000,918.6080891202647,112.80232293674999
434954.5462600107,261000,2.541647641751726,66.64925144061712
131498.63184891062,261000,0.6228038830151957,-49.61738243336758
2994498.1732456256,261000,1.6750359235844667,1047.3173077569447
472375.09904178936,261000,1.1336699816456377,80.9866279853599
2379939.050478057,261000,74965.95652306062,811.8540423287575
109179.65423672841,261000,155.46207634476156,-58.1687148518282
944621.5378823646,261000,0.018498438685078913,261.9239608744692
2208759.0539235915,261000,0.019749462504292412,746.2678367523339
609043.4759428382,261000,17012.714577677445,133.34999078269664
19691777.18718607,261000,67.06313044361097,7444.742217312671
257933.514750176,261000,12.457252168141256,-1.1748985631509605
115116.44629154558,261000,673.7259323507467,-55.89408188063387
41367.04901140844,261000,51972.355753997734,-84.15055593432626
5753716220.1363535,261000,0.0149277723355216,2204388.9732323196
45774.03866633707,261000,857.19353509813,-82.4620541508287
2623932.7170132063,261000,60826.00505494878,905.3382057521864
2242622.6010926645,261000,0.10841920994679151,759.2423758975726
388350.3761179924,261000,36.02511523564705,48.793247554786355
26681953.125942636,261000,0.017362601060105422,10122.970546338174
131252.86721906473,261000,4387.974791610295,-49.71154512679512
1062688.1472990245,261000,0.18666357822474966,307.16020969311285
454743.54920570826,261000,124.6190237524286,74.23124490640163
316299.97064394975,261000,0.1563679360313591,21.187728216072703
517906.5375494895,261000,0.028060257293507758,98.4316235821799
680773.4648027737,261000,463.07194004444085,160.83274513516233
1157950.3311164856,261000,480486.05798511,343.6591306959715
807638.4600586247,261000,38.797365405216766,209.44002301096734
6104897.773936223,261000,0.07196173903356463,2239.041292695871
209556.24564448328,261000,325.5848526925942,-19.710250710925948
1041443.4454026097,261000,0.01749329663046528,299.02047716575083
41834192.34757134,261000,0.01574230127310318,15928.426186808943
172629.56650244197,261000,8.554125576541262,-33.85840363891112
8451542.39388644,261000,844.7593567909803,3138.1388482323523
46828632.86916938,261000,15.750077049921122,17842.004930716237
2108966.312840369,261000,75.7036270195916,708.0330700537812
323960.1158671793,261000,600.2148455244196,24.12264975753996
2078379.1314034995,261000,0.030603722902704154,696.3138434496167
287619.64272331365,261000,0.9681036700525312,10.199096828855804
95950.02635758327,261000,328.66659482207405,-63.2375377940294
1935643.7527841036,261000,83334.5406485793,641.6259589211126
7345263.19733844,261000,2787.9682521417744,2714.2770871028506
2421363.943853887,261000,28.636521653433608,827.7256489861635
7482032.559713978,261000,24.10541963199413,2766.6791416528654
25936016.053301524,261000,0.5936916683942433,9837.170901648093
1158181077.415769,261000,0.019909918005867534,443647.53923975833
4452994.177216473,261000,0.026914465646034152,1606.1280372476908
5945714.85907838,261000,33467.51480315476,2178.0516701449733
204507.20697151343,261000,49.7867461649768,-21.644748286776462
644634.5843207589,261000,0.0960794638138012,146.98643077423714
4361950.123001111,261000,0.9655613564024046,1571.2452578548318
216614.76295558357,261000,75135.90967859114,-17.00583794805227
354965.0260268983,261000,43.058876628958096,36.00192568080394
256518.19198179792,261000,296420.5017500445,-1.7171678230659304
114790.36284289474,261000,10.238319368744948,-56.01901806785642
687512.0225705652,261000,0.05049591654425769,163.4145680346993
2862904.466491566,261000,138.66716906578213,996.8982630235885
8929921.650840167,261000,7.734731909230551,3321.4259198621326
2047805138.143173,261000,0.015008525704536717,784499.6697866564
4475944.537209709,261000,0.02106498015752832,1614.9212786244095
198814.8345457356,261000,1.5329106524940501,-23.825733890522763
197548.45191717285,261000,955.5972939292747,-24.310937962769025
243359.8160068644,261000,1829841.8946120949,-6.758691185109428
92100.52573217785,261000,1323.0948368389716,-64.71244224820772
1892839.157285495,261000,0.06952636606167825,625.225730760726
958644.7370515767,261000,3.4198544862030644,267.29683411937805
680660.5275420157,261000,3.7035641116251368,160.78947415402897
12049088.451827005,261000,0.015812864667567223,4516.508985374331
3799500.39777561,261000,0.01659445444878942,1355.74727884123
14781057.047012098,261000,6.083514181952744,5563.240247897355
139486.40825399177,261000,0.3458066094034702,-46.556931703451426
1865730.2395082808,261000,3.5628800515119443,614.8391722253949
281274.40657501767,261000,689.9669799992789,7.767971867822861
635789.7492899416,261000,0.6160320058495264,143.59760509193165
2196976.9297840814,261000,0.036203259980211615,741.7536129440924
1130709.5120042306,261000,389.66159851921043,333.2220352506631
154858.9083970506,261000,9.454302183411208,-40.667084905344595
325016.77454142063,261000,28.820143363437438,24.527499824299092
264223.9602822875,261000,3.3875505023617407,1.2352338246312269
171358.491673408,261000,20.19514467120697,-34.34540548911571
1152459.1271312234,261000,0.02754490584046009,341.55522112307415
1982709.9701511308,261000,4.345187537205011,659.6589923950693
412457.5046775768,261000,24.71521156742451,58.02969527876507
1057358.4914109185,261000,0.08852124220779804,305.1181959428807
61351128.65213429,261000,0.015207628640122779,23406.17956020471
311375.6838722392,261000,2.157683419615978,19.301028303539923
127166.62624153683,261000,9.977534767940526,-51.27715469672919
79990.90848951452,261000,138.13859458265514,-69.35214234118217
103841.56751469677,261000,2.0393709821350963,-60.213958806629584
1052506.287777364,261000,558071.3995633468,303.2591140909441
884335.1717747657,261000,0.16533566393544458,238.82573631217076
229266.8666363056,261000,0.21445669192362624,-12.158288645093636
335130.4360461562,261000,1.2523475487521392,28.402465918067517
29061919.21408669,261000,0.3229847779050839,11034.834947925934
206158.6049001571,261000,5.685683054751153,-21.012028773886165
99093.62603554231,261000,12636.53898024416,-62.03309347297229
389126.0494728958,261000,0.023837063226608064,49.09044041107119
497888.58923468174,261000,1.6703360127630653,90.76191158416925
1805029.6382051297,261000,64.26899541430683,591.5822368602029
762253.8754933659,261000,5.794748154073416,192.05129329247737
6896936.835899426,261000,0.2628181372627695,2542.504534827366
90210.88910806096,261000,397374.57345128234,-65.43644095476591
246104118.7422039,261000,0.015105819487787858,94192.76580161069
12430649.63955797,261000,0.015172113963703496,4662.7010113248925
16579337.629938098,261000,2.952601421037913,6252.236639823026
174005.1037895239,261000,2951.0297295138002,-33.331377858419955
27450377.670994814,261000,0.04739153394810575,10417.386080840924
292348.7962326817,261000,10082.516243735747,12.011033039341655
3083495.767029861,261000,0.016722788410243397,1081.4160026934333
584333.937303725,261000,108.13730426317284,123.88273459912837
27616994.158233106,261000,25.36127822132252,10481.223815414984
613190.3639130563,261000,0.8084462605090336,134.93883674829746
28969886.551760606,261000,0.03540931790807922,10999.57339147916
402372.6822468634,261000,60421.210615453965,54.165778638644966
8761556.351806259,261000,2.036457195905764,3256.918142454505
41910187.79159016,261000,0.0165692255594964,15957.543215168644
4004597.444949169,261000,10.196564361414783,1434.3285229690305
4494242.731195592,261000,0.053902306448412964,1621.9320809178516
151566.78864789908,261000,21.824205679741922,-41.9284334682379
654206.7214275228,261000,274.5212467376103,150.6539162557559
280295.500911485,261000,47.17917411705416,7.392912226622604
1611421.859002747,261000,0.05741398330753871,517.4030111121637
147478.67881619054,261000,10164.186238292748,-43.49475907425649
204993.3963094454,261000,228226.9745907122,-21.458468846955782
526807.5238537611,261000,102367.50745077326,101.84196316236059
2969956.005844403,261000,0.015821845913970047,1037.9141784844458
188641.77180579404,261000,27.88789029995405,-27.72345907823983
395027.99288049206,261000,34326.12530516137,51.35172141015022
278706.8949699522,261000,1163060384.4946744,6.78425094634183
1062446.4330645925,261000,0.017881291597177305,307.0675988753228
376574.31947471574,261000,11.523069573797871,44.281348457745494
1359112.6600894842,261000,0.05403337400302988,420.73281995765683
733419.9498632915,261000,439.31521602209415,181.00381220815765
513966.1381782427,261000,4.971708420787487,96.92189202231522
493100.2834631196,261000,0.2305660132941104,88.92731167169333
301793.21665369463,261000,35.33646410885283,15.629584924787215
211317.55790209625,261000,70083.0116518686,-19.035418428315616
8146712.635638981,261000,0.13671503226742915,3021.3458374095712
1952052.988898007,261000,4372.734077284978,647.9130225662863
124961.36971291577,261000,17.197605714864938,-52.12208056976407
86249152.30413355,261000,0.024658561010774578,32945.652223805955
566575.4166426216,261000,11.550654702985794,117.07870369449105
233470.80393154445,261000,826.0727138109531,-10.547584700557683
7637042.446990361,261000,0.07150216266371129,2826.069903061441
13699034.070303656,261000,0.16849554142403858,5148.672057587608
710479.7136710932,261000,6365.426937254822,172.21444968241119
388969.44849646714,261000,8038.650133659555,49.03044003696059
45778.17625602566,261000,21.996805857280066,-82.4604688674231
942926.1889353602,261000,0.4197675757558575,261.27440189094256
907381.3712400852,261000,17213.252214115822,247.6556977931361
306938.299925143,261000,5.206646084990853,17.600881197372804
4914488.126552148,261000,4.302532967726483,1782.9456423571446
5746751.451044542,261000,111.60595427217665,2101.8204793274103
236380.0853314483,261000,1036527.8874450387,-9.432917497529388
326585.29872736044,261000,5373321.438134134,25.128466945348826
134374.14223847116,261000,26321364.203716163,-48.51565431476201
11599998143.370995,261000,294.1498604248787,4444343.733092335
144120.3518915061,261000,3.085225303668827,-44.78147437107046
748889.338141038,261000,5359.129905462025,186.93078089694941
270665.58405550633,261000,45225348.77647769,3.703288910155683
762508.4236010053,261000,625.2558157417916,192.1488213030672
384354.418198401,261000,0.5331772308321082,47.262229194789654
3381744.8123871777,261000,48277957.062424175,1195.6876675812941
1936330.6206500547,261000,65620497.468981825,641.8891266858446
105702.844151562,261000,1.1810132858344387,-59.5008259955701
123398.9260832641,261000,2.151156584572803,-52.72071797576088
9549132.42257231,261000,1.873725089236849,3558.671426272915
589592.5819401891,261000,301.76269255312667,125.89754097325255
86428.49461350054,261000,2.322285784834,-66.88563424770095
371564.90809792146,261000,1425358899.5477111,42.362033753992904
261621.60595155632,261000,181432.47440021505,0.2381631998300095
1074856.3874321408,261000,9.64726305663498,311.8223706636555
192881.29665294677,261000,157.86841300366967,-26.099120056342233
1224971.04828809,261000,26.06826271000096,369.3375663939042
218454.05674475754,261000,2116.076097596225,-16.301127684000942
519376.24897577416,261000,78958.84885164084,98.99473140834259
175489.63777195904,261000,41.64149281645821,-32.762590891969715
72733176.3004485,261000,2.9650073990686807,27767.11735649368
2488816.3770884243,261000,0.019105255758532027,853.5694931373273
84277.74180105045,261000,70819.53068657278,-67.7096774708619
474095.16663082736,261000,0.1702564252439046,81.64565771296067
257968.5925069568,261000,0.2019609908325119,-1.1614588095950944
488191.1310843647,261000,23.013472128868337,87.04641037715123
2227199.0400116537,261000,0.06503421080109129,753.3329655217063
1154952.8168002968,261000,268.1745512890273,342.5106577778915
617407.4059579647,261000,0.1925223767690872,136.55456166971828
104894.22675938101,261000,8203.275963044356,-59.81064108835976
469494.98818424495,261000,0.15091044154476937,79.8831372353429
49614118.16956738,261000,7.129878289032872,18909.240677995163
260269.56675915766,261000,1155.3825265995206,-0.2798594792499372
831976.6108807015,261000,0.5275653431866356,218.764985011763
317421.7353268105,261000,823.3019261855981,21.6175231137205
16179990.792714076,261000,0.04485756142842421,6099.230188779339
173580.7644292941,261000,1577.4131225727192,-33.493959988776204
88390.94409919708,261000,1.6541086744309037,-66.13373789302794
256020403.91116273,261000,0.017392281013219033,97992.10877822326
1193230.8602289252,261000,34.15933356730227,357.1765748003545
2403261.6340221614,261000,46.86214242819905,820.7898980927821
213616.88444382465,261000,1287.1622987659644,-18.15445040466489
543368.3777952289,261000,0.07696304106663378,108.18711792920645
12435075.214635337,261000,26.733880936860228,4664.396633959899
140815185.57219362,261000,16.362129772859895,53852.17838015081
1361094.9004545202,261000,2.4343631972583744,421.4922990247204
3226161.0905433185,261000,0.03653840921455932,1136.0770461851794
59906697.26483811,261000,0.015557215308510204,22852.757572734907
866014.304989883,261000,0.03293440442499407,231.80624712256053
10557984.846833942,261000,8004.717252825795,3945.204922158599
3275677.4413219355,261000,24771.163166373943,1155.0488280926957
611753.6576486249,261000,0.6819340492276009,134.3883745780172
92808.6955233984,261000,13.8365905836946,-64.44111282628414
5278746.342895384,261000,0.25793528867390253,1922.5081773545533
172898.12255371982,261000,1838.2413454746634,-33.75550860010735
460365.3062541313,261000,34.338519351205484,76.385174810012
102944.3500634395,261000,1234.0769325850101,-60.557720282207086
174592.18525960934,261000,17.784412590392773,-33.10644242926845
70562907.51401033,261000,0.0880548960509521,26935.59674866296
14691201.178822126,261000,19.610951529433475,5528.812712192385
1984815729.7359416,261000,0.015078833492790874,760365.7968336941
12183476.817928296,261000,0.015921856809432085,4567.998780815438
419599.47477899224,261000,96.41023817238437,60.76608229080163
1347148.442965559,261000,2.7914014575231225,416.14882872243635
342402.8877612343,261000,0.6908600563083939,31.188845885530387
374078.71931153635,261000,0.5502207043981552,43.32517981284917
93584.29786116505,261000,3.4278240378958,-64.14394717963025
2904028.865898554,261000,2950.848581310604,1012.6547378921664
488652.5156193497,261000,55.590165022488854,87.22318606105354
2134923.3528447924,261000,0.10098544772590608,717.978296109116
81902.87488656322,261000,1829.3310072408046,-68.61958816606773
49597.48474844364,261000,5.705028347175469,-80.99713228028979
4371911.64587086,261000,0.12272472205373451,1575.0619332838544
596437.467863093,261000,11770.668458878152,128.52010262953755
371796.22484367964,261000,478.1474688833955,42.45066085964737
680465578.659093,261000,0.014946906106664342,260614.78109543797
50888937.79103634,261000,0.04245982080954528,19397.67731457331
68749921.31691629,261000,5.099821713538971,26240.96602180701
6496300.423363533,261000,0.016091615208545917,2389.0039936258745
253019.61606076383,261000,2150032.360070208,-3.0576183675234367
2694486.6366567784,261000,0.016067125355166762,932.3703588723289
518500.88758502016,261000,3378.7512759164397,98.65934390230657
649577.1020789549,261000,0.0457490953128591,148.8801157390632
15310623.220389241,261000,0.043155779046532436,5766.1391649000925
691965.1881117924,261000,318.40035072628547,165.1207617286561
3729986.3042842764,261000,1.0369914206214683,1329.1135265456996
2612635.819693568,261000,3743.823828072093,901.0098926028996
1573222.1651487083,261000,1.0862517768544326,502.76711308379623
1286499.9328260454,261000,631.0524840517604,392.9118516574887
199574.18171362535,261000,3589170.732670743,-23.534796278304462
202400.72892896982,261000,165.52977662216514,-22.451827996563285
176866.00007639558,261000,0.05989995217014286,-32.23524901287526
6384787.92084158,261000,5171.693023333694,2346.278896874169
133220.321924821,261000,1.3474099232638062,-48.95773106328697
1269485.3015960904,261000,22.228765808963452,386.39283586057104
271515.86317207065,261000,70.12114022099564,4.029066349452355
1251716.3814104802,261000,43.904380303764455,379.58482046378555
202748.0845344759,261000,6.268076930330117,-22.31874155767207
581093.9278269621,261000,0.05160059577325749,122.64135165783986
