final_value,total_invested,total_btc,roi_percent,reserve_deployments
468463.8357842206,261000,9.832464770673896,79.48805968744085,258
144138.42979297513,261000,2360.2088300747514,-44.77454797204018,259
305295.43779913156,261000,122712.61020335484,16.971432106946956,259
33245413262.09182,261000,0.011941415637188025,12737606.230686521,236
5750714.021246294,261000,0.08293421991105993,2103.33870545835,249
132657.60326959973,261000,28.324408477743372,-49.17333208061313,259
15669656.276575137,261000,0.016215116766272165,5903.699722825722,227
123488.75184649182,261000,0.07148928924624252,-52.686301974524206,252
245017.93524266037,261000,0.41334286170716655,-6.123396458750815,259
80264.735543944,261000,0.2888645526570687,-69.247227760941,234
1322385.2976918202,261000,1.7384445212062385,406.66103359839855,204
215640.21861714922,261000,0.9942883718845517,-17.37922658346773,255
255608.60655753355,261000,13.771372210559528,-2.0656679856193287,252
