reserve_pct,buy_tiers,sell_tiers,median_value,mean_value,std_value,cagr,max_value,min_value,percentile_25,percentile_75,median_improvement,mean_improvement,cagr_improvement,sharpe_ratio,win_rate,beat_dca_rate
20,"[(10, 20), (20, 40), (30, 60)]","[(30, 15), (50, 25), (70, 35)]",62707.712013713724,62630.292161944264,25482.209585346747,0.8867056788115724,198568.78590642902,15659.865879916859,43243.36366253337,77229.45955741486,13.614557179647873,-5.224923281389807,2.542869552903093,-0.13549807572186673,59.8,53.0
10,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 20), (40, 40), (60, 60)]",62698.9318424067,62799.311160347504,25294.431503669013,0.8838803415594398,172793.88934131642,14056.597856379889,43264.35039336269,77575.82627620656,13.598649163823751,-4.9691558565923994,2.5400442156509606,-0.12982190823605713,57.99999999999999,53.0
10,"[(15, 30), (25, 50), (35, 70)]","[(25, 25), (50, 50)]",62636.78067179069,60966.88442948774,24754.36898158441,0.8638719022946661,176020.2746721643,12788.051811853524,42095.59524353414,73499.74242629296,13.486042954778995,-7.742069378206009,2.520035776386187,-0.20667859076587336,59.199999999999996,52.0
20,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 20), (40, 40), (60, 60)]",62633.705948174655,61228.19975739797,25286.960984420883,0.8628816386979432,173677.28770589177,17395.10120247461,40874.12759733683,75225.5900772371,13.480472135004712,-7.346634846519614,2.519045512789464,-0.1919915474023607,57.4,51.800000000000004
40,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(25, 25), (50, 50)]",62615.994075888884,62585.10958677134,25416.416664495537,0.8571764914133473,166336.04337711845,17280.50060959366,42855.47784505144,74486.81800520464,13.44838156014639,-5.29329565968378,2.513340365504868,-0.13762651853339633,61.6,51.800000000000004
10,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(30, 15), (50, 25), (70, 35)]",62510.173410697666,62109.830877918335,26938.00079014801,0.82306381538646,159724.28209320235,14735.560723370625,40448.309029760516,76725.45841949002,13.25665445625322,-6.01250955026875,2.479227689477981,-0.14749615901098537,57.8,51.2
30,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 10), (40, 20), (60, 30)]",62475.97966168908,63613.77616056791,28927.611519408725,0.8120311372476596,230788.23214776829,17987.658412622648,41071.92969461152,77408.02560917282,13.194701826709462,-3.7366694635716255,2.4681950113391804,-0.0853615710261936,59.0,51.0
10,"[(15, 30), (25, 50), (35, 70)]","[(20, 10), (40, 20), (60, 30)]",62431.58353826635,62493.204378782444,27122.596174287886,0.7976994336835297,190548.26177562558,15871.108328207525,40643.068400230884,77712.09655122911,13.114264417319314,-5.43237090326503,2.4538633077750505,-0.1323574677014438,58.8,51.800000000000004
50,"[(20, 50), (40, 100)]","[(30, 15), (50, 25), (70, 35)]",62416.02527488448,63423.28612915467,26371.391691425684,0.792675074487148,177236.9401938046,18512.454091064083,43129.558223492044,74476.03876601605,13.086075775956846,-4.0249278560862,2.448838948578669,-0.10085915934463867,60.8,54.6
50,"[(15, 30), (25, 50), (35, 70)]","[(20, 10), (40, 20), (60, 30)]",62379.477789114455,62832.21101859849,25986.51470069372,0.7808685490299005,180623.13491813044,13581.76845252943,42381.86919063373,76024.87436151502,13.01985861895257,-4.9193702579286365,2.4370324231214213,-0.12509840371994094,60.4,52.6
40,"[(15, 30), (25, 50), (35, 70)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",62369.327916767754,61247.88280916887,23947.992593820145,0.7775886897893436,152566.52618323185,14549.900527218131,42023.00672770561,76180.2383887818,13.001468962958612,-7.3168495353347325,2.4337525638808644,-0.20190417621804863,57.99999999999999,52.2
30,"[(20, 50), (40, 100)]","[(25, 25), (50, 50)]",62335.042639795676,62462.75960362841,24531.74931254302,0.7665064875192362,139765.19452107386,13632.125407036632,44052.45616696313,76540.11872659718,12.93935050199304,-5.478441355777748,2.422670361610757,-0.1475770388873404,60.6,54.0
50,"[(20, 50), (40, 100)]","[(25, 25), (50, 50)]",62331.51059238741,62254.50185261466,25247.265685356513,0.7653645290637501,162114.46570549934,17083.182692617087,42588.00117515651,76493.10434555322,12.93295109768787,-5.793586689581034,2.421528403155271,-0.151643378772141,60.199999999999996,51.800000000000004
40,"[(15, 30), (25, 50), (35, 70)]","[(20, 10), (40, 20), (60, 30)]",62331.09058422412,62907.13085879001,26561.67796551807,0.7652287313288708,162302.01455370727,16774.57346620154,42271.12093497391,76897.0638844957,12.932190122044663,-4.805998064429405,2.4213926054203916,-0.1195689395539322,59.199999999999996,50.4
10,"[(20, 50), (40, 100)]","[(30, 15), (50, 25), (70, 35)]",62308.44479186732,61827.632235408,25548.700367929014,0.7579057722156168,178237.35848822407,12998.283092168565,41239.02493469191,78782.43828499355,12.891160213792904,-6.439545686786347,2.4140696463071376,-0.16656229981208268,57.599999999999994,49.4
20,"[(20, 50), (40, 100)]","[(25, 25), (50, 50)]",62264.95127675806,60998.45925999484,25150.793557912864,0.7438353211574933,139400.3069171702,14913.24201321199,40257.64511077777,75099.88384979576,12.812358160574252,-7.694288873271603,2.399999195249014,-0.20216552031240026,57.199999999999996,50.8
20,"[(10, 20), (20, 40), (30, 60)]","[(25, 25), (50, 50)]",62262.36391753102,62663.00450383836,25307.94662197596,0.7429980449073836,156533.65734051145,12677.12783905796,42552.28877659625,75492.36054910008,12.80767035323119,-5.175421441215696,2.3991619189989044,-0.13513850306179703,60.4,50.6
